,Date,Low,High,Close,Open
2239,2013-11-12,1078.2545,1092.5953,1087.2175,1082.736
2238,2013-11-11,1031.9101,1089.0101,1084.5286,1084.5286
2237,2013-11-08,1048.6764,1097.9732,1084.5286,1053.1579
2236,2013-11-07,1028.151,1049.5727,1048.6764,1033.4392
2235,2013-11-06,1024.4762,1037.9208,1030.7503,1033.4392
2234,2013-11-05,1011.9279,1029.854,1027.1651,1022.6836
2233,2013-11-04,1016.4094,1030.7503,1018.202,1023.5799
2232,2013-11-01,1021.7425,1041.506,1024.4762,1033.4392
2231,2013-10-31,1022.6836,1037.0244,1030.7503,1030.7503
2230,2013-10-30,1025.3725,1045.9875,1031.6466,1044.1949
2229,2013-10-29,1031.6466,1043.2986,1039.7134,1034.3355
2228,2013-10-28,1033.5289,1053.1579,1038.8171,1053.1579
2227,2013-10-25,1044.1949,1053.1579,1049.5727,1049.5727
2226,2013-10-24,1026.4956,1055.8468,1052.2616,1028.0614
2225,2013-10-23,1012.6701,1026.2688,1025.3725,1016.4094
2224,2013-10-22,997.1577,1019.3959,1011.3901,1000.7158
2223,2013-10-21,972.251,999.8263,998.9368,974.0301
2222,2013-10-18,966.0243,982.0358,971.3615,981.1463
2221,2013-10-17,971.3615,985.1491,975.8091,975.8091
2220,2013-10-16,968.9722,992.7101,980.2568,991.8206
2219,2013-10-15,988.2625,1011.3901,991.8206,1006.053
2218,2013-10-14,992.2653,1000.9427,1000.7158,993.5996
2217,2013-10-11,988.7072,1000.618,996.2682,996.2682
2216,2013-10-10,964.2453,995.3787,991.8206,965.1348
2215,2013-10-09,961.5767,979.3672,962.4662,974.0301
2214,2013-10-08,976.6987,1001.6054,977.5882,993.5996
2213,2013-10-07,989.152,998.0473,995.3787,996.2682
2212,2013-10-04,979.2463,996.9193,991.8206,986.4834
2211,2013-10-03,982.0358,1000.7158,982.9253,996.2682
2210,2013-10-02,982.9253,1006.9425,996.2682,1005.1635
2209,2013-10-01,994.4892,1017.6168,1008.7216,994.4892
2208,2013-09-30,982.0358,995.3787,989.152,992.7101
2207,2013-09-27,996.2682,1012.2797,1000.7158,1009.6111
2206,2013-09-26,1000.7158,1013.1692,1004.2739,1002.4949
2205,2013-09-25,990.0415,1002.7439,998.0473,992.7101
2204,2013-09-24,990.9311,1010.5006,1006.9425,990.9311
2203,2013-09-23,978.4777,991.8206,991.8206,987.373
2202,2013-09-20,982.9253,990.9311,983.8149,984.7044
2201,2013-09-19,977.5882,991.8206,989.152,986.4834
2200,2013-09-18,972.251,982.9253,974.9196,974.0301
2199,2013-09-17,967.8034,995.3787,968.6929,984.7044
2198,2013-09-16,983.8149,1010.5006,983.8149,1009.6111
2197,2013-09-13,997.1577,1014.0587,1000.7158,1009.6111
2196,2013-09-12,997.1577,1010.5006,1009.6111,1004.2739
2195,2013-09-11,996.2682,1013.1692,1000.7158,1003.3844
2194,2013-09-10,1006.053,1021.1749,1006.053,1014.0587
2193,2013-09-09,1004.2739,1020.2854,1008.7216,1018.5063
2192,2013-09-06,1006.9425,1027.4016,1015.8378,1023.8435
2191,2013-09-05,994.1867,1021.1749,1020.2854,994.4892
2190,2013-09-04,990.9311,1004.2739,995.3787,1003.3844
2189,2013-09-03,997.1577,1006.9425,1003.3844,1004.2739
2188,2013-09-02,995.3787,1006.9425,1003.3844,996.2682
2187,2013-08-30,989.152,1004.2739,989.152,995.3787
2186,2013-08-29,977.5882,998.0473,992.7101,977.5882
2185,2013-08-28,958.6858,987.373,971.3615,987.373
2184,2013-08-27,990.0415,1014.9482,990.9311,1010.5006
2183,2013-08-23,1003.3844,1020.2854,1012.2797,1008.7216
2182,2013-08-22,999.8263,1013.1692,1006.9425,999.8263
2181,2013-08-21,998.9368,1014.0587,999.8263,1003.3844
2180,2013-08-20,991.4968,1007.832,1001.6054,995.3787
2179,2013-08-19,998.9368,1010.5006,1002.4949,999.8263
2178,2013-08-16,989.152,1002.4949,997.1577,996.2682
2177,2013-08-15,993.3772,1022.954,998.9368,1017.6168
2176,2013-08-14,1013.6139,1026.5121,1020.2854,1018.5063
2175,2013-08-13,1014.9482,1035.4073,1015.8378,1031.8492
2174,2013-08-12,1022.954,1058.535,1029.1806,1057.6454
2173,2013-08-09,1047.8607,1062.0931,1053.1978,1058.535
2172,2013-08-08,1050.5292,1066.5407,1054.0873,1064.7616
2171,2013-08-07,1053.1978,1070.0988,1062.0931,1055.8664
2170,2013-08-06,1053.1978,1064.7616,1058.535,1053.1978
2169,2013-08-05,1048.7502,1066.5407,1054.0873,1058.535
2168,2013-08-02,1054.0873,1067.4302,1057.6454,1062.9826
2167,2013-08-01,1053.1978,1064.7616,1060.314,1053.1978
2166,2013-07-31,1040.7445,1062.9826,1045.1921,1050.5292
2165,2013-07-30,1053.1978,1068.8979,1054.9769,1060.314
2164,2013-07-29,1058.535,1079.8836,1064.7616,1070.9883
2163,2013-07-26,1046.9711,1093.2265,1067.4302,1074.5464
2162,2013-07-25,1072.7674,1110.1274,1103.0112,1094.116
2161,2013-07-24,1027.4016,1066.5407,1049.6397,1045.1921
2160,2013-07-23,1047.8607,1062.0931,1049.6397,1056.7559
2159,2013-07-22,1050.5292,1066.5407,1057.6454,1066.5407
2158,2013-07-19,1058.535,1067.4302,1063.8721,1062.9826
2157,2013-07-18,1043.1471,1070.0988,1067.4302,1047.8607
2156,2013-07-17,1037.1864,1065.6512,1051.4188,1058.535
2155,2013-07-16,1058.535,1081.6626,1058.535,1074.5464
2154,2013-07-15,1069.2093,1087.8893,1074.5464,1071.8778
2153,2013-07-12,1062.9826,1075.4359,1070.0988,1070.9883
2152,2013-07-11,1052.3083,1080.7731,1069.2093,1078.1045
2151,2013-07-10,1052.3083,1074.5464,1063.8721,1066.5407
2150,2013-07-09,1061.2035,1090.5579,1070.9883,1076.3255
2149,2013-07-08,1068.3197,1082.5521,1070.0988,1075.4359
2148,2013-07-05,1055.8664,1077.215,1061.2035,1064.7616
2147,2013-07-04,1018.5063,1062.0931,1059.4245,1020.2854
2146,2013-07-03,1005.9418,1019.3959,1012.2797,1014.0587
2145,2013-07-02,1014.9482,1033.6283,1032.7387,1031.8492
2144,2013-07-01,1013.1692,1035.4073,1035.4073,1019.3959
2143,2013-06-28,1008.7216,1040.7445,1008.7216,1025.6225
2142,2013-06-27,998.0473,1022.954,1019.3959,1004.2739
2141,2013-06-26,991.8206,1014.0587,1007.832,1001.6054
2140,2013-06-25,994.4892,1009.6111,1000.7158,1001.6054
2139,2013-06-24,989.152,1028.2911,990.0415,1025.6225
2138,2013-06-21,1026.7122,1054.0873,1027.4016,1030.9597
2137,2013-06-20,1021.1749,1051.4188,1026.5121,1047.8607
2136,2013-06-19,1040.7445,1070.9883,1060.314,1059.4245
2135,2013-06-18,1036.2968,1060.314,1056.7559,1038.0759
2134,2013-06-17,1030.0702,1051.0727,1038.0759,1046.0816
2133,2013-06-14,1038.9654,1062.9826,1039.8549,1058.535
2132,2013-06-13,1025.6225,1043.413,1038.0759,1041.634
2131,2013-06-12,1053.1978,1063.8721,1058.535,1059.4245
2130,2013-06-11,1039.8549,1071.8778,1055.8664,1054.0873
2129,2013-06-10,1039.8549,1063.8721,1050.5292,1039.8549
2128,2013-06-07,1022.0644,1057.2541,1044.3026,1038.9654
2127,2013-06-06,1033.6283,1063.8721,1034.5178,1058.535
2126,2013-06-05,1049.6397,1062.9826,1058.535,1053.1978
2125,2013-06-04,1042.5235,1062.9826,1058.535,1061.2035
2124,2013-06-03,1052.3083,1070.0988,1055.8664,1070.0988
2123,2013-05-31,1046.0816,1082.5521,1071.8778,1082.5521
2122,2013-05-30,1053.1978,1084.3312,1084.3312,1053.1978
2121,2013-05-29,1054.9769,1084.3312,1059.4245,1081.6626
2120,2013-05-28,1070.0988,1090.5579,1087.8893,1070.9883
2119,2013-05-24,1055.4421,1073.6569,1058.535,1060.314
2118,2013-05-23,1051.127,1074.5464,1058.535,1066.5407
2117,2013-05-22,1066.5407,1091.4474,1086.9998,1074.5464
2116,2013-05-21,1060.314,1076.3255,1076.3255,1062.0931
2115,2013-05-20,1044.3026,1067.4302,1064.7616,1049.6397
2114,2013-05-17,1047.8607,1073.5457,1047.8607,1070.9883
2113,2013-05-16,1069.2093,1103.0112,1074.5464,1089.6683
2112,2013-05-15,1078.1045,1093.2265,1089.6683,1078.1045
2111,2013-05-14,1054.0873,1083.4417,1083.4417,1057.6454
2110,2013-05-13,1040.7445,1056.1155,1053.1978,1040.7445
2109,2013-05-10,1029.2918,1046.9711,1038.9654,1041.634
2108,2013-05-09,1030.0702,1046.0816,1042.5235,1030.0702
2107,2013-05-08,1013.1692,1041.634,1033.6283,1013.1692
2106,2013-05-07,1004.4963,1021.1749,1014.9482,1007.832
2105,2013-05-03,994.4892,1018.5063,1014.0587,999.8263
2104,2013-05-02,990.9311,1013.1692,1002.4949,1001.6054
2103,2013-05-01,991.8206,1011.3901,1007.832,997.1577
2102,2013-04-30,1001.6054,1011.6766,1005.1635,1005.1635
2101,2013-04-29,994.4892,1012.2797,1005.1635,1005.1635
2100,2013-04-26,994.4892,1013.1692,1006.9425,1008.7216
2099,2013-04-25,1006.053,1015.8378,1011.3901,1006.9425
2098,2013-04-24,999.8263,1016.1571,1006.053,1013.1692
2097,2013-04-23,983.318,1022.9325,1012.3686,985.959
2096,2013-04-22,972.7542,995.8952,979.7968,992.1212
2095,2013-04-19,976.2755,992.1098,988.6,990.3606
2094,2013-04-18,990.3606,1008.8473,996.5228,995.6425
2093,2013-04-17,975.3951,996.5228,990.3606,990.3606
2092,2013-04-16,981.5574,993.138,981.5574,986.8393
2091,2013-04-15,980.6771,993.8819,993.0016,992.1212
2090,2013-04-12,982.4377,1001.1445,993.8819,993.0016
2089,2013-04-11,965.7116,999.1638,995.6425,967.4723
2088,2013-04-10,955.1478,972.7542,968.3526,955.1478
2087,2013-04-09,947.2249,964.4087,954.2675,959.5494
2086,2013-04-08,947.6474,964.8313,959.5494,956.9084
2085,2013-04-05,936.661,968.3526,954.2675,966.5919
2084,2013-04-04,963.0707,993.8819,966.5919,989.4803
2083,2013-04-03,988.6,1004.4457,988.6,998.2835
2082,2013-04-02,989.4979,1006.4317,999.1638,993.0016
2081,2013-03-28,967.4723,998.2835,994.7622,971.8739
2080,2013-03-27,959.5494,979.7968,976.2755,976.2755
2079,2013-03-26,956.0281,983.318,970.9935,978.0361
2078,2013-03-25,971.8739,993.8819,976.2755,972.7542
2077,2013-03-22,964.8313,975.3951,965.7116,970.9935
2076,2013-03-21,971.8739,996.5228,974.5148,992.1212
2075,2013-03-20,979.7968,996.5228,995.6425,984.1984
2074,2013-03-19,960.4473,982.7449,976.2755,962.1903
2073,2013-03-18,934.9004,966.5919,963.0707,939.302
2072,2013-03-15,942.8233,970.1132,955.1478,964.8313
2071,2013-03-14,937.5414,957.7887,957.7887,940.1823
2070,2013-03-13,920.8153,943.7036,935.7807,926.0972
2069,2013-03-12,913.7727,927.8578,926.0972,923.4562
2068,2013-03-11,919.0546,930.4988,925.2169,922.5759
2067,2013-03-08,918.1743,930.4988,926.0972,928.7382
2066,2013-03-07,914.653,927.8578,921.6956,917.294
2065,2013-03-06,905.2556,925.2169,918.1743,913.7727
2064,2013-03-05,904.9695,915.5334,911.1317,911.1317
2063,2013-03-04,897.0466,909.3711,905.8498,897.0466
2062,2013-03-01,889.1237,916.8116,899.6876,908.4908
2061,2013-02-28,896.1663,909.3711,904.9695,901.4482
2060,2013-02-27,895.1539,904.9695,897.9269,904.9695
2059,2013-02-26,889.1237,908.4908,899.6876,890.8844
2058,2013-02-25,904.0892,922.5759,905.8498,916.4137
2057,2013-02-22,910.2514,924.5179,913.7727,911.1317
2056,2013-02-21,902.3285,930.4988,908.4908,929.6185
2055,2013-02-20,912.0121,937.5414,934.9004,917.294
2054,2013-02-19,879.449,920.8153,918.1743,883.8418
2053,2013-02-18,880.3205,892.6512,883.8418,882.0812
2052,2013-02-15,879.4402,898.8073,888.2434,890.8844
2051,2013-02-14,843.3471,904.9695,895.286,858.3125
2050,2013-02-13,853.9109,877.2394,866.6756,854.3511
2049,2013-02-12,843.7872,855.6716,854.7912,849.5093
2048,2013-02-11,849.9495,865.7072,851.7101,860.0732
2047,2013-02-08,855.2402,863.1543,859.1928,861.3936
2046,2013-02-07,854.7912,863.1543,858.3125,858.7527
2045,2013-02-06,853.0394,866.2354,860.0732,860.0732
2044,2013-02-05,849.5181,859.2016,858.3125,855.6716
2043,2013-02-04,848.1888,860.9535,856.1117,854.7912
2042,2013-02-01,833.6635,855.2314,854.7912,833.6635
2041,2013-01-31,829.7021,845.5479,832.7832,840.7061
2040,2013-01-30,826.621,837.625,829.7021,834.1037
2039,2013-01-29,828.8218,836.3045,834.1037,831.4627
2038,2013-01-28,828.0515,834.1037,829.2619,833.2234
2037,2013-01-25,815.617,831.0226,831.0226,816.0571
2036,2013-01-24,811.8756,820.4587,818.2579,812.976
2035,2013-01-23,812.3284,819.5784,814.7367,814.7367
2034,2013-01-22,812.5359,820.4587,816.0571,814.2965
2033,2013-01-21,810.7752,816.6734,814.7367,813.8563
2032,2013-01-18,807.2539,815.617,811.6555,812.5359
2031,2013-01-17,794.9294,813.8563,809.4547,802.8523
2030,2013-01-16,787.8869,802.9326,802.8523,787.8869
2029,2013-01-15,786.7425,792.2885,789.2074,789.2074
2028,2013-01-14,781.6258,792.9487,790.5278,783.4853
2027,2013-01-11,778.3964,784.9818,783.9254,782.1648
2026,2013-01-10,783.9254,792.2885,784.3656,787.0066
2025,2013-01-09,787.0066,797.7993,788.7672,794.0491
2024,2013-01-08,792.2885,801.7695,793.609,794.9294
2023,2013-01-07,789.2074,804.5161,796.2499,792.2885
2022,2013-01-04,795.5016,808.1342,808.1342,801.0917
2021,2013-01-03,795.9623,804.1728,802.8523,801.5318
2020,2013-01-02,783.5513,806.8138,801.5318,784.3656
2019,2012-12-31,765.4387,777.7632,768.96,774.6821
2018,2012-12-28,774.5011,782.605,777.7632,782.605
2017,2012-12-27,775.5624,785.2459,780.8443,775.5624
2016,2012-12-24,773.3616,783.4853,779.0837,779.964
2015,2012-12-21,773.3616,780.4042,776.4427,776.4427
2014,2012-12-20,772.0411,780.0186,777.323,778.6435
2013,2012-12-19,771.6009,778.6435,777.7632,777.323
2012,2012-12-18,760.1568,774.6821,774.6821,761.9174
2011,2012-12-17,756.1953,768.7528,756.6355,764.9985
2010,2012-12-14,761.0371,766.6712,765.8789,765.8789
2009,2012-12-13,759.7166,772.4813,763.6781,770.2805
2008,2012-12-12,764.1182,772.2832,770.7206,768.0797
2007,2012-12-11,765.8789,787.2821,766.7592,785.2459
2006,2012-12-10,768.96,788.1958,784.8058,787.8869
2005,2012-12-07,776.0025,789.2863,789.2074,777.323
2004,2012-12-06,758.7983,789.9354,779.0837,779.0837
2003,2012-12-05,799.331,811.7788,804.1728,805.0531
2002,2012-12-04,793.1688,804.613,803.2925,795.3696
2001,2012-12-03,786.3023,800.2114,797.1302,787.8869
2000,2012-11-30,776.0025,787.0066,783.9254,781.2845
1999,2012-11-29,772.9214,782.1648,780.4042,776.8829
1998,2012-11-28,768.0797,774.6821,772.9214,772.4813
1997,2012-11-27,767.6395,773.8017,772.9214,769.4001
1996,2012-11-26,762.3576,773.3616,768.5198,768.0797
1995,2012-11-23,763.6781,771.6009,770.2805,767.1993
1994,2012-11-22,765.4387,772.4813,767.6395,768.0797
1993,2012-11-21,764.9985,770.2805,765.8789,767.6395
1992,2012-11-20,755.7552,768.96,768.96,760.5969
1991,2012-11-19,746.0717,763.2379,763.2379,746.5118
1990,2012-11-16,743.4307,755.7552,743.4307,749.1528
1989,2012-11-15,749.1528,766.319,750.0331,761.0371
1988,2012-11-14,765.4387,775.1222,766.7592,767.6395
1987,2012-11-13,761.9174,771.6009,771.1608,763.6781
1986,2012-11-12,763.2379,772.0411,766.7592,769.4001
1985,2012-11-09,739.4692,773.8017,772.0411,743.8708
1984,2012-11-08,755.94,765.4387,757.956,764.1182
1983,2012-11-07,760.1568,780.8443,760.1568,777.7632
1982,2012-11-06,766.7592,774.7206,773.8017,769.8403
1981,2012-11-05,763.6781,774.2419,768.5198,768.5198
1980,2012-11-02,768.0797,778.6435,775.1222,772.0411
1979,2012-11-01,752.6741,774.6821,772.0411,753.1142
1978,2012-10-31,752.2339,757.5158,752.2339,755.315
1977,2012-10-30,754.4347,761.0371,757.0757,754.4347
1976,2012-10-29,748.2725,760.5969,756.6355,748.2725
1975,2012-10-26,747.8323,756.6355,751.7937,749.1528
1974,2012-10-25,751.3536,759.2765,753.9945,751.7937
1973,2012-10-24,740.3496,756.6355,753.5544,747.8323
1972,2012-10-23,742.9221,760.8081,745.1033,759.9356
1971,2012-10-22,755.1369,761.2443,758.1906,755.1369
1970,2012-10-19,756.8819,764.298,757.3181,759.0631
1969,2012-10-18,754.2644,766.043,760.8081,764.298
1968,2012-10-17,761.6805,770.6497,763.8618,769.0967
1967,2012-10-16,766.043,773.4591,768.2242,768.2242
1966,2012-10-15,761.2443,767.7879,763.4255,762.553
1965,2012-10-12,763.8618,770.8416,764.298,768.6604
1964,2012-10-11,758.1906,773.4591,771.7141,758.1906
1963,2012-10-10,754.7006,763.4255,759.9356,760.3718
1962,2012-10-09,761.2443,767.7879,763.4255,766.9155
1961,2012-10-08,762.553,769.5329,766.9155,765.6067
1960,2012-10-05,757.3181,771.7141,769.5329,759.0631
1959,2012-10-04,749.4657,760.8081,758.1906,757.7543
1958,2012-10-03,745.9758,759.4993,757.7543,750.3382
1957,2012-10-02,742.4858,756.8819,753.8282,747.7208
1956,2012-10-01,735.9422,758.6268,752.5194,736.3784
1955,2012-09-28,735.0697,741.1771,735.5059,741.1771
1954,2012-09-27,734.404,739.8684,737.2509,735.0697
1953,2012-09-26,731.5798,739.8684,731.5798,735.5059
1952,2012-09-25,736.4875,745.9758,741.6134,743.3583
1951,2012-09-24,737.6872,747.2845,742.9221,746.8483
1950,2012-09-21,745.9758,757.7543,749.0295,752.0832
1949,2012-09-20,744.6671,756.0094,746.8483,745.5395
1948,2012-09-19,743.7946,755.1369,749.0295,752.0832
1947,2012-09-18,750.2841,761.2443,752.9557,759.9356
1946,2012-09-17,752.5194,769.9692,762.553,769.9692
1945,2012-09-14,747.2845,771.7913,771.7141,752.0832
1944,2012-09-13,718.9287,750.6373,745.1033,720.6737
1943,2012-09-12,718.9287,730.271,722.8549,725.0361
1942,2012-09-11,719.365,728.0898,725.0361,720.6737
1941,2012-09-10,717.62,765.1705,722.4187,721.5462
1940,2012-09-07,719.365,731.5798,721.9824,728.0898
1939,2012-09-06,719.8012,728.6671,727.6536,723.7274
1938,2012-09-05,709.3314,723.2911,722.4187,710.6401
1937,2012-09-04,710.6401,732.4522,711.0763,730.7073
1936,2012-09-03,714.5663,735.5059,728.9623,714.5663
1935,2012-08-31,712.3851,721.5462,716.3112,715.4388
1934,2012-08-30,712.8213,718.9287,716.3112,717.62
1933,2012-08-29,718.0562,725.4724,718.4925,725.0361
1932,2012-08-28,719.7576,728.0898,724.1636,728.0898
1931,2012-08-24,721.1099,729.3985,725.0361,728.9623
1930,2012-08-23,723.2911,735.0697,728.5261,734.1972
1929,2012-08-22,731.5798,742.4858,732.4522,740.3046
1928,2012-08-21,740.7409,748.0479,743.7946,744.2308
1927,2012-08-20,739.8684,756.8819,740.7409,756.4456
1926,2012-08-17,750.7745,755.9082,754.7006,754.2644
1925,2012-08-16,748.157,759.0631,750.3382,754.7006
1924,2012-08-15,747.7208,753.3919,750.7745,752.5194
1923,2012-08-14,744.3399,750.7745,750.7745,745.9758
1922,2012-08-13,735.9422,744.722,741.6134,744.6671
1921,2012-08-10,738.2543,745.9758,742.9221,739.4321
1920,2012-08-09,737.6872,749.4657,740.7409,746.8483
1919,2012-08-08,733.761,746.7391,743.3583,737.6872
1918,2012-08-07,729.3985,744.2308,741.6134,732.8885
1917,2012-08-06,742.9221,752.8496,746.8483,745.5395
1916,2012-08-03,736.8147,748.5932,747.7208,740.7409
1915,2012-08-02,735.5059,755.5731,735.5059,755.5731
1914,2012-08-01,745.9758,756.4456,753.8282,745.9758
1913,2012-07-31,742.0496,769.9692,742.0496,767.7879
1912,2012-07-30,755.5731,771.9218,765.6067,767.3517
1911,2012-07-27,760.8081,783.0565,763.8618,779.1303
1910,2012-07-26,733.761,777.8215,772.1504,733.761
1909,2012-07-25,718.9287,737.2509,723.7274,730.271
1908,2012-07-24,729.6603,742.0496,734.1972,730.271
1907,2012-07-23,726.3448,745.6442,728.9623,740.7409
1906,2012-07-20,749.4657,773.7671,749.4657,758.1906
1905,2012-07-19,749.902,759.0631,756.8819,752.0832
1904,2012-07-18,741.4273,754.4928,750.7745,747.7208
1903,2012-07-17,742.4858,760.3107,744.2308,759.0631
1902,2012-07-16,755.5731,763.8836,759.0631,762.553
1901,2012-07-13,754.7006,766.4792,764.298,754.7006
1900,2012-07-12,747.2845,756.4456,751.6469,752.9557
1899,2012-07-11,753.3919,776.0766,756.8819,772.1504
1898,2012-07-10,770.4054,779.5665,776.5128,774.3316
1897,2012-07-09,762.553,775.2134,772.1504,767.7879
1896,2012-07-06,762.9893,774.7678,764.7342,764.7342
1895,2012-07-05,766.9155,780.2558,769.5329,766.9155
1894,2012-07-04,760.3718,772.1504,769.0967,763.8618
1893,2012-07-03,757.7543,767.7879,766.9155,758.1906
1892,2012-07-02,747.2845,759.0631,758.1906,751.6469
1891,2012-06-29,744.6671,757.3181,748.5932,750.3382
1890,2012-06-28,726.3448,742.4858,734.6335,740.7409
1889,2012-06-27,726.5935,742.9221,738.9959,737.2509
1888,2012-06-26,725.9086,736.3784,730.7073,732.8885
1887,2012-06-25,730.271,744.3722,732.4522,732.8885
1886,2012-06-22,733.3247,747.7208,735.0697,744.6671
1885,2012-06-21,741.6134,757.3181,750.7745,745.5395
1884,2012-06-20,730.271,750.3382,747.2845,736.3784
1883,2012-06-19,731.2962,742.2888,736.3784,733.3247
1882,2012-06-18,719.8012,736.3784,732.4522,729.3985
1881,2012-06-15,716.7534,734.1972,717.1837,728.9623
1880,2012-06-14,709.7676,728.5261,725.0361,722.4187
1879,2012-06-13,712.8213,736.3784,725.4724,732.4522
1878,2012-06-12,714.5663,730.7073,729.3985,714.5663
1877,2012-06-11,714.5663,728.9623,716.7475,724.5999
1876,2012-06-08,708.9606,719.4958,714.13,717.1837
1875,2012-06-07,696.6803,725.4724,722.8549,707.1501
1874,2012-06-06,691.8816,704.9689,704.9689,697.5528
1873,2012-06-01,693.1904,721.1099,694.4991,720.2374
1872,2012-05-31,712.3851,729.3985,717.1837,721.1099
1871,2012-05-30,717.1837,728.9623,719.365,726.7811
1870,2012-05-29,713.6938,731.1435,728.9623,713.6938
1869,2012-05-28,703.224,717.62,711.5126,708.0226
1868,2012-05-25,696.6803,712.3502,704.5327,710.6401
1867,2012-05-24,698.4253,712.8213,707.1501,704.0964
1866,2012-05-23,697.989,711.9488,697.989,708.0226
1865,2012-05-22,699.2978,717.62,715.0025,702.7877
1864,2012-05-21,697.1166,708.8951,698.8615,699.2978
1863,2012-05-18,693.0071,710.2038,701.9152,704.0964
1862,2012-05-17,710.6401,727.2173,710.6401,725.0361
1861,2012-05-16,712.8213,728.0898,725.0361,718.9287
1860,2012-05-15,718.4925,732.016,723.7274,726.3448
1859,2012-05-14,718.0562,734.1972,723.2911,732.8885
1858,2012-05-11,721.4589,736.3784,734.6335,732.4522
1857,2012-05-10,718.9287,741.1771,732.4522,739.8684
1856,2012-05-09,723.2911,740.7409,737.2509,732.4522
1855,2012-05-08,730.271,748.5932,730.271,737.6872
1854,2012-05-04,736.9124,752.5194,744.6671,745.5395
1853,2012-05-03,739.2027,751.2107,749.4657,741.1771
1852,2012-05-02,732.016,752.9557,734.1972,751.2107
1851,2012-05-01,719.8012,746.8483,744.2308,722.4187
1850,2012-04-30,717.1837,732.016,718.4925,732.016
1849,2012-04-27,717.62,732.016,728.0898,721.5462
1848,2012-04-26,714.13,728.5261,725.4724,720.6737
1847,2012-04-25,704.0964,720.2374,717.62,707.5864
1846,2012-04-24,700.162,707.0516,706.1904,700.162
1845,2012-04-23,698.8701,716.9555,702.315,715.2331
1844,2012-04-20,714.8025,727.29,716.5249,724.2758
1843,2012-04-19,704.0374,732.4572,726.8594,704.0374
1842,2012-04-18,698.0089,710.4964,700.162,709.2046
1841,2012-04-17,704.468,715.2331,710.9271,706.621
1840,2012-04-16,694.9947,710.3457,707.4822,694.9947
1839,2012-04-13,697.5783,714.3719,697.5783,712.2189
1838,2012-04-12,691.1193,716.5249,713.0801,692.8417
1837,2012-04-11,682.9378,695.8559,691.9805,684.2296
1836,2012-04-10,687.6744,698.2949,687.6744,696.7171
1835,2012-04-05,694.1335,705.3292,702.7456,697.5783
1834,2012-04-04,694.9947,719.1085,698.4395,716.5249
1833,2012-04-03,716.9555,730.9612,717.3861,725.5676
1832,2012-04-02,699.7314,726.8594,725.5676,702.315
1831,2012-03-30,698.0089,705.3292,699.3007,698.4395
1830,2012-03-29,694.5641,709.2046,697.1477,708.3434
1829,2012-03-28,704.468,721.6921,709.6352,710.0658
1828,2012-03-27,706.0397,719.5391,710.0658,714.8025
1827,2012-03-26,709.2046,716.5249,715.2331,710.4964
1826,2012-03-23,702.315,712.6495,710.9271,706.621
1825,2012-03-22,701.4538,712.2189,706.621,710.0658
1824,2012-03-21,707.0516,713.5107,709.2046,711.3577
1823,2012-03-20,708.247,720.3314,711.7883,719.5391
1822,2012-03-19,719.1085,726.8594,721.2615,726.8594
1821,2012-03-16,719.5391,728.5818,725.5676,723.8452
1820,2012-03-15,716.7402,724.7167,721.6921,719.1085
1819,2012-03-14,715.6637,727.7206,719.9697,724.2758
1818,2012-03-13,710.6687,721.2615,719.9697,713.0801
1817,2012-03-12,702.315,716.9555,709.2046,716.5249
1816,2012-03-09,710.4964,721.6921,719.1085,715.2331
1815,2012-03-08,700.8613,718.6779,716.9555,704.0374
1814,2012-03-07,685.952,702.7456,700.162,687.6744
1813,2012-03-06,687.6744,732.0266,689.3969,702.315
1812,2012-03-05,701.4538,707.4822,704.8986,705.7598
1811,2012-03-02,704.8986,713.5107,708.3434,712.2189
1810,2012-03-01,698.9563,715.1366,711.7883,701.4538
1809,2012-02-29,694.0043,704.468,701.0232,694.5641
1808,2012-02-28,691.5499,699.3007,694.1335,695.8559
1807,2012-02-27,693.2723,698.8701,695.4253,694.1335
1806,2012-02-24,692.4111,701.3871,698.0089,696.7171
1805,2012-02-23,686.3826,694.5641,694.1335,690.6887
1804,2012-02-22,686.8132,692.0315,690.2581,686.8132
1803,2012-02-21,678.6318,691.8513,688.105,685.952
1802,2012-02-20,680.3542,693.0399,682.9378,689.8275
1801,2012-02-17,681.2154,688.4008,687.2438,684.6602
1800,2012-02-16,669.5891,681.2154,680.3542,676.9093
1799,2012-02-15,670.9928,683.3684,678.6318,673.8951
1798,2012-02-14,667.4361,675.1869,671.3115,669.1585
1797,2012-02-13,662.6994,671.7421,671.3115,667.8667
1796,2012-02-10,660.1158,670.0197,665.283,670.0197
1795,2012-02-09,645.0447,676.0481,663.13,671.7421
1794,2012-02-08,667.4361,677.7706,676.0481,676.9093
1793,2012-02-07,669.5891,679.9236,677.3399,679.9236
1792,2012-02-06,670.0197,679.0624,676.4787,677.3399
1791,2012-02-03,654.0873,683.799,676.0481,658.824
1790,2012-02-02,657.9628,666.1442,661.4076,664.8524
1789,2012-02-01,638.5856,667.0055,663.5606,639.4468
1788,2012-01-31,632.5571,641.1692,633.4183,632.5571
1787,2012-01-30,628.2511,638.5856,631.2653,631.2653
1786,2012-01-27,636.002,657.5322,636.002,645.9059
1785,2012-01-26,635.5714,655.8098,647.1977,636.8632
1784,2012-01-25,632.5571,645.0447,636.4326,642.0304
